,GlobalEventID,Day,MonthYear,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_CountryCode,Actor1Geo_Fullname,goldstein * num_mentions,avgtone * num_mentions
118610,770751171,20180710.0,201807.0,-10.0,5.0,1.0,5.0,-1.14226375908619,13.0,122.0,RP,Philippines,-50.0,-5.71131879543095
118643,770754616,20180710.0,201807.0,7.0,1.0,1.0,1.0,3.77358490566038,13.0,122.0,RP,Philippines,7.0,3.77358490566038
118670,770760781,20180710.0,201807.0,1.0,4.0,1.0,4.0,-3.2374100719424503,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",4.0,-12.949640287769801
118705,770764639,20180710.0,201807.0,1.0,1.0,1.0,1.0,-2.7131782945736496,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",1.0,-2.7131782945736496
119136,770838098,20180710.0,201807.0,-9.0,4.0,1.0,4.0,-12.25,16.45,120.55,RP,"Philippine, Benguet, Philippines",-36.0,-49.0
119302,770867805,20180710.0,201807.0,6.4,5.0,1.0,5.0,3.1578947368421,10.6969,122.564,RP,"Iloilo, Iloilo City, Philippines",32.0,15.7894736842105
119330,770870268,20180710.0,201807.0,0.0,10.0,1.0,10.0,6.66666666666667,13.0,122.0,RP,Philippines,0.0,66.6666666666667
119386,770879535,20180710.0,201807.0,-10.0,6.0,1.0,6.0,-6.551724137931029,18.1667,120.75,RP,"Ilocos Norte, Ilocos Norte, Philippines",-60.0,-39.31034482758618
119447,770891324,20180710.0,201807.0,0.0,2.0,1.0,2.0,-2.97397769516729,13.0,122.0,RP,Philippines,0.0,-5.94795539033458
119550,770905133,20180710.0,201807.0,3.0,4.0,1.0,4.0,-3.29457364341086,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",12.0,-13.17829457364344
119558,770906296,20180710.0,201807.0,-2.0,2.0,1.0,2.0,-1.3201320132013201,16.45,120.55,RP,"Philippine, Benguet, Philippines",-4.0,-2.6402640264026402
119562,770906313,20180710.0,201807.0,1.0,2.0,1.0,2.0,-2.9490616621983903,16.45,120.55,RP,"Philippine, Benguet, Philippines",2.0,-5.8981233243967806
119723,770932998,20180710.0,201807.0,-10.0,2.0,1.0,2.0,-8.34035383319292,13.0,122.0,RP,Philippines,-20.0,-16.68070766638584
119771,770938776,20180710.0,201807.0,0.0,4.0,1.0,4.0,-0.82815734989648,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-3.31262939958592
120018,770975355,20180710.0,201807.0,-2.0,8.0,1.0,8.0,-5.87449933244326,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",-16.0,-46.99599465954608
120067,770981588,20180711.0,201807.0,0.0,5.0,1.0,5.0,-2.13836477987422,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",0.0,-10.6918238993711
120556,771051220,20180711.0,201807.0,1.0,8.0,2.0,8.0,-0.332225913621265,16.45,120.55,RP,"Philippine, Benguet, Philippines",8.0,-2.65780730897012
120632,771062597,20180711.0,201807.0,2.8,6.0,1.0,6.0,-3.31491712707183,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",16.799999999999994,-19.88950276243098
120649,771065345,20180711.0,201807.0,3.4,6.0,1.0,6.0,-2.47383444338725,7.21212,124.882,RP,"North Cotabato, North Cotabato, Philippines",20.4,-14.8430066603235
120729,771081693,20170711.0,201707.0,0.0,7.0,1.0,7.0,-2.5706940874036004,14.8926,120.715,RP,"Batasan, Pampanga, Philippines",0.0,-17.994858611825197
120750,771082507,20180711.0,201807.0,-2.0,10.0,1.0,10.0,-2.5706940874036004,14.8926,120.715,RP,"Batasan, Pampanga, Philippines",-20.0,-25.706940874036004
121000,771124560,20180711.0,201807.0,-5.0,1.0,1.0,1.0,-2.28136882129277,14.6069,121.054,RP,"Camp Crame, Quezon City, Philippines",-5.0,-2.28136882129277
121132,771148226,20180711.0,201807.0,8.0,4.0,1.0,4.0,-4.8,14.9483,120.62299999999999,RP,"Santo Tomas, Pampanga, Philippines",32.0,-19.2
121191,771156667,20180711.0,201807.0,-10.0,1.0,1.0,1.0,-4.77941176470588,12.9098,124.042,RP,"Trece Martires, Sorsogon, Philippines",-10.0,-4.77941176470588
121395,771190834,20180711.0,201807.0,6.0,4.0,1.0,4.0,-5.51724137931034,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",24.0,-22.06896551724136
121515,771209972,20180711.0,201807.0,8.0,4.0,1.0,4.0,3.11614730878187,13.0,122.0,RP,Philippines,32.0,12.46458923512748
121988,771283083,20180711.0,201807.0,-10.0,2.0,1.0,2.0,-0.6849315068493101,6.46667,124.883,RP,"Koronadal City, Koronadal City, Philippines",-20.0,-1.3698630136986203
122008,771284862,20180711.0,201807.0,2.8,5.0,1.0,5.0,-5.21739130434783,7.11,125.649,RP,"Pampanga, Davao City, Philippines",14.0,-26.08695652173915
122281,771322619,20180712.0,201807.0,-2.0,4.0,1.0,4.0,-2.82317979197622,16.45,120.55,RP,"Philippine, Benguet, Philippines",-8.0,-11.29271916790488
122385,771338808,20180712.0,201807.0,1.9,1.0,1.0,1.0,-0.6849315068493101,6.25218,125.001,RP,"South Cotabato, South Cotabato, Philippines",1.9,-0.6849315068493101
122449,771346620,20180712.0,201807.0,7.0,6.0,1.0,6.0,-1.25786163522013,11.9653,121.926,RP,"Boracay, Aklan, Philippines",42.0,-7.547169811320781
122458,771349242,20180712.0,201807.0,3.4,4.0,1.0,4.0,-2.33160621761658,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",13.6,-9.32642487046632
122491,771354244,20180712.0,201807.0,-2.0,1.0,1.0,1.0,-6.55737704918033,5.0909,120.271,RP,"Sapa-Sapa, Tawi-Tawi, Philippines",-2.0,-6.55737704918033
122494,771353358,20180712.0,201807.0,4.0,2.0,1.0,2.0,-1.21703853955376,7.073060000000001,125.613,RP,"Davao, Davao City, Philippines",8.0,-2.43407707910752
122533,771358634,20180712.0,201807.0,-7.0,6.0,1.0,6.0,-1.33928571428571,16.45,120.55,RP,"Philippine, Benguet, Philippines",-42.0,-8.03571428571426
122630,771377796,20180712.0,201807.0,5.0,2.0,1.0,2.0,-2.04545454545454,13.0,122.0,RP,Philippines,10.0,-4.09090909090908
122654,771381074,20180712.0,201807.0,3.0,4.0,1.0,4.0,0.49937578027465,11.2603,124.037,RP,"Lanao, Cebu, Philippines",12.0,1.9975031210986
122669,771383398,20180712.0,201807.0,0.0,4.0,2.0,4.0,-2.1427133655394597,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",0.0,-8.570853462157839
122680,771384396,20180712.0,201807.0,-5.0,2.0,1.0,2.0,-4.93827160493828,15.5833,121.0,RP,"Nueva Ecija, Nueva Ecija, Philippines",-10.0,-9.87654320987656
122693,771387690,20180712.0,201807.0,7.0,2.0,1.0,2.0,-1.8181818181818201,8.6773,123.415,RP,"Rizal Park, Dapitan, Philippines",14.0,-3.6363636363636402
122763,771400402,20180712.0,201807.0,5.0,2.0,1.0,2.0,-0.8771929824561401,6.91025,122.072,RP,"Zamboanga, Zamboanga, Philippines",10.0,-1.7543859649122802
122773,771400400,20180712.0,201807.0,3.4,1.0,1.0,1.0,4.7337278106508895,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",3.4,4.7337278106508895
122799,771406854,20180712.0,201807.0,3.0,10.0,1.0,10.0,-0.7097791798107299,16.45,120.55,RP,"Philippine, Benguet, Philippines",30.0,-7.0977917981073
123046,771450326,20180712.0,201807.0,-10.0,4.0,1.0,4.0,-6.79611650485437,5.9735,120.97,RP,"Indanan, Sulu, Philippines",-40.0,-27.18446601941748
123058,771449336,20180712.0,201807.0,3.0,1.0,1.0,1.0,-2.0253164556962098,16.45,120.55,RP,"Philippine, Benguet, Philippines",3.0,-2.0253164556962098
123145,771465053,20180712.0,201807.0,-2.0,6.0,1.0,6.0,0.7886435331230259,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-12.0,4.731861198738156
123208,771472940,20180712.0,201807.0,4.0,1.0,1.0,1.0,-3.26409495548962,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",4.0,-3.26409495548962
123215,771476713,20180712.0,201807.0,-0.3,6.0,1.0,6.0,0.3669724770642199,13.7567,121.05799999999999,RP,"Batangas, Batangas City, Philippines",-1.7999999999999998,2.20183486238532
123372,771502328,20180712.0,201807.0,-6.5,5.0,1.0,5.0,1.02489019033675,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-32.5,5.12445095168375
123442,771510892,20180712.0,201807.0,-2.0,8.0,1.0,8.0,-0.92961487383798,16.45,120.55,RP,"Philippine, Benguet, Philippines",-16.0,-7.43691899070384
123453,771511387,20180712.0,201807.0,3.0,4.0,1.0,4.0,-0.48134777376654,16.45,120.55,RP,"Philippine, Benguet, Philippines",12.0,-1.92539109506616
123507,771522529,20180712.0,201807.0,0.0,2.0,1.0,2.0,1.8292682926829198,11.4031,122.055,RP,"Malacanang, Antique, Philippines",0.0,3.6585365853658396
123530,771522866,20180712.0,201807.0,0.0,2.0,1.0,2.0,-2.75862068965517,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",0.0,-5.51724137931034
123621,771537686,20180712.0,201807.0,2.8,2.0,1.0,2.0,-0.71428571428572,7.073060000000001,125.613,RP,"Davao, Davao City, Philippines",5.6,-1.42857142857144
123650,771544487,20180712.0,201807.0,-10.0,2.0,1.0,2.0,-1.5789473684210602,13.0,122.0,RP,Philippines,-20.0,-3.1578947368421204
123948,771590743,20180712.0,201807.0,3.0,2.0,1.0,2.0,-0.54794520547945,11.9653,121.926,RP,"Boracay, Aklan, Philippines",6.0,-1.0958904109589
124009,771598406,20180712.0,201807.0,0.0,1.0,1.0,1.0,-4.6896551724138,7.223610000000001,124.24600000000001,RP,"Cotabato, Cotabato, Philippines",0.0,-4.6896551724138
124016,771598418,20180712.0,201807.0,-2.0,4.0,1.0,4.0,-0.7032348804500699,11.0,123.5,RP,"Visayas, Philippines (general), Philippines",-8.0,-2.8129395218002795
124287,771632856,20180713.0,201807.0,4.0,4.0,1.0,4.0,-3.21969696969697,16.45,120.55,RP,"Philippine, Benguet, Philippines",16.0,-12.87878787878788
124333,771640785,20180713.0,201807.0,6.4,5.0,1.0,5.0,0.5263157894736861,16.45,120.55,RP,"Philippine, Benguet, Philippines",32.0,2.6315789473684297
124356,771642678,20180713.0,201807.0,3.0,10.0,1.0,10.0,-0.38560411311054,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",30.0,-3.8560411311054
124397,771647589,20180713.0,201807.0,-10.0,10.0,1.0,10.0,-5.64705882352941,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-100.0,-56.4705882352941
124419,771654029,20180713.0,201807.0,0.4,4.0,1.0,4.0,4.23452768729642,16.45,120.55,RP,"Philippine, Benguet, Philippines",1.6,16.93811074918568
124628,771684376,20180713.0,201807.0,0.4,6.0,1.0,6.0,-4.95867768595041,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",2.4000000000000004,-29.752066115702466
124878,771727836,20180713.0,201807.0,7.0,8.0,1.0,8.0,-1.30293159609121,13.0,122.0,RP,Philippines,56.0,-10.42345276872968
125108,771769366,20180713.0,201807.0,6.0,10.0,1.0,10.0,0.56710775047259,16.45,120.55,RP,"Philippine, Benguet, Philippines",60.0,5.6710775047259006
126353,771956158,20180714.0,201807.0,3.0,2.0,1.0,2.0,0.86021505376344,16.45,120.55,RP,"Philippine, Benguet, Philippines",6.0,1.72043010752688
126366,771957710,20180714.0,201807.0,1.9,5.0,1.0,5.0,-6.289308176100629,7.70528,125.115,RP,"Salawagan, Bukidnon, Philippines",9.5,-31.44654088050315
126420,771967643,20180714.0,201807.0,-5.0,6.0,1.0,6.0,-0.17301038062284,10.3103,123.949,RP,"Lapu-Lapu, Lapu-Lapu, Philippines",-30.0,-1.03806228373704
126589,772003606,20180714.0,201807.0,0.0,8.0,1.0,8.0,-8.0586080586081,14.4135,121.02600000000001,RP,"Muntinlupa, Muntinlupa City, Philippines",0.0,-64.4688644688648
126772,772036835,20180714.0,201807.0,-5.0,10.0,1.0,10.0,-13.2911392405063,16.17,120.78,RP,"Barangay, Pangasinan, Philippines",-50.0,-132.911392405063
126832,772045498,20180714.0,201807.0,-2.0,5.0,1.0,5.0,4.68085106382979,9.00417,124.823,RP,"Buko, Misamis Oriental, Philippines",-10.0,23.40425531914895
126924,772059844,20180714.0,201807.0,0.0,4.0,1.0,4.0,0.6151142355008801,16.4164,120.59299999999999,RP,"Baguio City, Baguio, Philippines",0.0,2.4604569420035203
127052,772081169,20180715.0,201807.0,3.4,3.0,1.0,3.0,1.58311345646438,14.5833,121.0,RP,"Metro Manila, Philippines (general), Philippines",10.2,4.749340369393139
127504,772151941,20180715.0,201807.0,1.0,10.0,1.0,10.0,1.22199592668024,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",10.0,12.219959266802402
127591,772167249,20180615.0,201806.0,0.0,4.0,1.0,4.0,-3.2258064516129,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-12.9032258064516
128079,772238079,20180716.0,201807.0,0.0,4.0,1.0,4.0,-5.23138832997988,7.073060000000001,125.613,RP,"Davao City, Davao City, Philippines",0.0,-20.92555331991952
128168,772253138,20180616.0,201806.0,-2.0,2.0,1.0,2.0,-1.3605442176870801,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-4.0,-2.7210884353741602
128327,772278092,20180716.0,201807.0,2.8,4.0,1.0,4.0,-6.55737704918033,14.4998,120.992,RP,"Paranaque City, City of Paranaque, Philippines",11.2,-26.22950819672132
128335,772278520,20180716.0,201807.0,-2.0,5.0,1.0,5.0,1.30208333333333,16.45,120.55,RP,"Philippine, Benguet, Philippines",-10.0,6.510416666666651
128361,772286315,20180716.0,201807.0,1.0,6.0,1.0,6.0,-1.61725067385445,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",6.0,-9.7035040431267
128565,772317275,20180716.0,201807.0,0.0,4.0,1.0,4.0,9.09090909090909,13.0,122.0,RP,Philippines,0.0,36.36363636363636
128648,772332415,20170716.0,201707.0,-9.5,2.0,1.0,2.0,-8.273381294964018,16.45,120.55,RP,"Philippine, Benguet, Philippines",-19.0,-16.546762589928036
128768,772350235,20180716.0,201807.0,0.0,10.0,1.0,10.0,0.873907615480645,11.0,123.5,RP,"Visayas, Philippines (general), Philippines",0.0,8.739076154806451
129271,772426174,20180716.0,201807.0,-0.4,10.0,1.0,10.0,-0.56657223796034,16.45,120.55,RP,"Philippine, Benguet, Philippines",-4.0,-5.6657223796034
129740,772491011,20180717.0,201807.0,2.8,2.0,1.0,2.0,2.74261603375528,9.73917,118.735,RP,"Puerto Princesa City, Puerto Princesa, Philippines",5.6,5.48523206751056
129794,772497555,20180717.0,201807.0,-2.0,6.0,1.0,6.0,-2.26904376012966,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-12.0,-13.61426256077796
130007,772528667,20180710.0,201807.0,0.0,6.0,1.0,6.0,-2.2753128555176403,13.0,122.0,RP,Philippines,0.0,-13.651877133105838
130048,772535946,20180710.0,201807.0,-2.0,4.0,1.0,4.0,3.59477124183007,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-8.0,14.37908496732028
130074,772539243,20180717.0,201807.0,-5.0,8.0,1.0,8.0,-5.42005420054201,14.6069,121.054,RP,"Camp Crame, Quezon City, Philippines",-40.0,-43.36043360433608
130126,772543991,20180717.0,201807.0,-0.4,10.0,1.0,10.0,-0.92592592592593,16.45,120.55,RP,"Philippine, Benguet, Philippines",-4.0,-9.2592592592593
130184,772557977,20180717.0,201807.0,1.0,6.0,1.0,6.0,-1.86263096623981,6.91025,122.072,RP,"Zamboanga, Zamboanga, Philippines",6.0,-11.17578579743886
130200,772560238,20180717.0,201807.0,2.5,2.0,1.0,2.0,-1.52091254752852,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",5.0,-3.04182509505704
130207,772562720,20180717.0,201807.0,-10.0,6.0,1.0,6.0,-1.9354838709677402,14.4778,120.89299999999999,RP,"Cavite, Cavite City, Philippines",-60.0,-11.61290322580644
130237,772567285,20180717.0,201807.0,1.9,8.0,1.0,8.0,2.2988505747126498,7.073060000000001,125.613,RP,"Davao City, Davao City, Philippines",15.2,18.390804597701198
130289,772577569,20180717.0,201807.0,1.0,10.0,1.0,10.0,1.08695652173913,7.073060000000001,125.613,RP,"Davao City, Davao City, Philippines",10.0,10.8695652173913
130326,772583503,20180717.0,201807.0,-4.0,5.0,1.0,5.0,-8.86075949367087,16.45,120.55,RP,"Philippine, Benguet, Philippines",-20.0,-44.30379746835435
130377,772590787,20180717.0,201807.0,-2.0,10.0,1.0,10.0,-6.550404083368781,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-20.0,-65.5040408336878
130442,772604255,20180717.0,201807.0,5.0,2.0,1.0,2.0,-1.50375939849624,10.8487,123.367,RP,"Bukidnon, Sagay City, Philippines",10.0,-3.00751879699248
130584,772626361,20180717.0,201807.0,7.4,1.0,1.0,1.0,4.23892100192678,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",7.4,4.23892100192678
130672,772640362,20180717.0,201807.0,7.0,4.0,1.0,4.0,3.11111111111111,6.05,121.0,RP,"Intramuros, Sulu, Philippines",28.0,12.44444444444444
130684,772641640,20180717.0,201807.0,1.9,3.0,1.0,3.0,3.8834951456310693,7.073060000000001,125.613,RP,"Davao, Davao City, Philippines",5.699999999999998,11.650485436893211
130738,772649927,20180717.0,201807.0,1.9,1.0,1.0,1.0,1.0466222645099899,7.8515,116.995,RP,"Pasig River, Palawan, Philippines",1.9,1.0466222645099899
130817,772661489,20180717.0,201807.0,0.0,4.0,1.0,4.0,-5.311778290993071,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",0.0,-21.247113163972283
130852,772669885,20180717.0,201807.0,-2.0,10.0,1.0,10.0,-11.922141119221498,10.9158,124.695,RP,"Albuera, Leyte, Philippines",-20.0,-119.221411192215
130856,772668811,20180717.0,201807.0,-9.0,10.0,1.0,10.0,-5.77617328519856,7.1536100000000005,124.867,RP,"Banawa, North Cotabato, Philippines",-90.0,-57.7617328519856
131045,772696497,20180717.0,201807.0,1.9,8.0,1.0,8.0,-3.29457364341085,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",15.2,-26.3565891472868
131062,772696784,20180717.0,201807.0,4.0,2.0,1.0,2.0,0.0,9.307,123.307,RP,"Dumaguete, Dumaguete, Philippines",8.0,0.0
131166,772713699,20180717.0,201807.0,0.0,3.0,1.0,3.0,-2.02020202020202,13.0,122.0,RP,Philippines,0.0,-6.06060606060606
131309,772732020,20180716.0,201807.0,7.4,1.0,1.0,1.0,-2.08333333333334,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",7.4,-2.08333333333334
131690,772781899,20180718.0,201807.0,3.5,7.0,1.0,7.0,-3.09278350515464,16.45,120.55,RP,"Philippine, Benguet, Philippines",24.5,-21.649484536082483
131772,772793069,20180718.0,201807.0,0.0,6.0,1.0,6.0,-7.497893850042121,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",0.0,-44.987363100252715
131818,772799964,20180718.0,201807.0,3.0,10.0,1.0,10.0,-2.01793721973094,16.4895,120.831,RP,"Bokod, Benguet, Philippines",30.0,-20.179372197309398
132173,772857521,20180718.0,201807.0,7.4,4.0,1.0,4.0,4.12621359223301,5.73528,125.37299999999999,RP,"Kaliwa, Sarangani Province, Philippines",29.6,16.50485436893204
132227,772866108,20180718.0,201807.0,3.0,4.0,1.0,4.0,-0.7233273056057901,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",12.0,-2.8933092224231602
132244,772868567,20180718.0,201807.0,-10.0,4.0,1.0,4.0,2.39130434782609,7.073060000000001,125.613,RP,"Davao, Davao City, Philippines",-40.0,9.56521739130436
132322,772882464,20180718.0,201807.0,1.9,2.0,1.0,2.0,0.36563071297989,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",3.8,0.73126142595978
132617,772925447,20180718.0,201807.0,1.0,4.0,1.0,2.0,-3.7924151696606803,13.0,122.0,RP,Philippines,4.0,-15.169660678642721
132746,772946673,20180718.0,201807.0,2.8,2.0,1.0,2.0,-3.4146341463414704,14.9483,120.62299999999999,RP,"Santo Tomas, Pampanga, Philippines",5.6,-6.829268292682941
132908,772969350,20180718.0,201807.0,0.0,10.0,1.0,10.0,-2.26480836236933,10.2081,123.588,RP,"Punay, Cebu, Philippines",0.0,-22.6480836236933
133082,772994082,20180718.0,201807.0,-7.2,6.0,1.0,6.0,-0.78895463510849,20.6667,121.917,RP,"Batanes, Batanes, Philippines",-43.2,-4.73372781065094
133244,773016204,20180718.0,201807.0,4.0,10.0,1.0,10.0,1.2578616352201202,11.9653,121.926,RP,"Boracay, Aklan, Philippines",40.0,12.5786163522012
133640,773064912,20180719.0,201807.0,7.0,1.0,1.0,1.0,-2.91777188328913,16.45,120.55,RP,"Philippine, Benguet, Philippines",7.0,-2.91777188328913
133898,773100297,20180719.0,201807.0,-2.0,2.0,1.0,2.0,-6.481481481481481,16.45,120.55,RP,"Philippine, Benguet, Philippines",-4.0,-12.962962962962962
133954,773113214,20180719.0,201807.0,7.4,8.0,1.0,8.0,1.1164274322169099,15.8334,120.37799999999999,RP,"Malaca, Pangasinan, Philippines",59.2,8.931419457735279
134344,773179026,20180719.0,201807.0,7.0,2.0,1.0,2.0,6.545454545454549,11.3697,124.48700000000001,RP,"Leyte, Leyte, Philippines",14.0,13.090909090909099
134539,773211012,20180719.0,201807.0,-10.0,3.0,1.0,3.0,-1.90839694656488,14.9483,120.62299999999999,RP,"Santo Tomas, Pampanga, Philippines",-30.0,-5.7251908396946405
134592,773219404,20180719.0,201807.0,-5.0,6.0,1.0,6.0,-3.93258426966292,13.0,122.0,RP,Philippines,-30.0,-23.59550561797752
134642,773225111,20180719.0,201807.0,-9.0,10.0,1.0,10.0,-0.71090047393365,6.6,122.73299999999999,RP,"Luuk, Zamboanga, Philippines",-90.0,-7.1090047393365
134755,773242023,20180719.0,201807.0,5.0,4.0,1.0,4.0,1.86335403726708,10.8214,122.431,RP,"Alimodian, Iloilo, Philippines",20.0,7.45341614906832
134791,773246973,20180719.0,201807.0,7.0,4.0,1.0,4.0,0.6375227686703101,11.9653,121.926,RP,"Boracay, Aklan, Philippines",28.0,2.5500910746812404
134949,773270947,20180719.0,201807.0,-4.0,10.0,1.0,10.0,-0.2127659574468,7.622330000000001,125.675,RP,"Davao Del Norte, Davao del Norte, Philippines",-40.0,-2.127659574468
134965,773270324,20180719.0,201807.0,4.0,2.0,1.0,2.0,-1.2080536912751698,7.073060000000001,125.613,RP,"Davao, Davao City, Philippines",8.0,-2.4161073825503396
134989,773273850,20180719.0,201807.0,1.0,10.0,1.0,10.0,1.3363028953229399,13.0,122.0,RP,Philippines,10.0,13.363028953229401
135004,773277328,20180719.0,201807.0,1.9,8.0,1.0,8.0,-0.90857467348097,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",15.2,-7.26859738784776
135013,773277327,20180719.0,201807.0,-5.0,4.0,1.0,4.0,-0.90857467348097,11.0,123.5,RP,"Bisayas, Philippines (general), Philippines",-20.0,-3.63429869392388
135216,773305582,20180719.0,201807.0,-10.0,2.0,1.0,2.0,-5.13392857142857,8.1481,123.84,RP,"Ozamiz, Ozamis, Philippines",-20.0,-10.26785714285714
135480,773341302,20180720.0,201807.0,-10.0,2.0,1.0,2.0,-6.378986866791741,16.45,120.55,RP,"Philippine, Benguet, Philippines",-20.0,-12.757973733583482
135575,773351858,20180720.0,201807.0,-5.0,2.0,1.0,2.0,-3.48101265822785,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-10.0,-6.9620253164557
135899,773399220,20180720.0,201807.0,-10.0,10.0,1.0,10.0,-9.39597315436242,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-100.0,-93.95973154362422
136052,773426997,20180720.0,201807.0,7.0,1.0,1.0,1.0,-0.81168831168831,14.2118,121.165,RP,"Calamba, Calamba City, Philippines",7.0,-0.81168831168831
136213,773452039,20180720.0,201807.0,-2.0,4.0,1.0,4.0,-3.1476997578692503,16.45,120.55,RP,"Philippine, Benguet, Philippines",-8.0,-12.590799031477001
136335,773472210,20180720.0,201807.0,-2.0,8.0,1.0,8.0,-9.41828254847643,10.8487,123.367,RP,"Bukidnon, Sagay City, Philippines",-16.0,-75.34626038781144
136503,773498189,20180720.0,201807.0,-2.0,1.0,1.0,1.0,-5.85585585585585,13.0,122.0,RP,Philippines,-2.0,-5.85585585585585
136521,773498823,20180720.0,201807.0,3.5,10.0,1.0,10.0,-0.99009900990099,16.45,120.55,RP,"Philippine, Benguet, Philippines",35.0,-9.900990099009901
136832,773548310,20180720.0,201807.0,-2.0,5.0,1.0,5.0,-6.279620853080571,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",-10.0,-31.39810426540285
137288,773607577,20180721.0,201807.0,0.0,4.0,1.0,4.0,-0.7776049766718499,16.45,120.55,RP,"Philippine, Benguet, Philippines",0.0,-3.1104199066873996
137502,773637717,20180721.0,201807.0,-2.0,2.0,1.0,2.0,-1.7492711370262302,16.45,120.55,RP,"Philippine, Benguet, Philippines",-4.0,-3.4985422740524603
137570,773644430,20180721.0,201807.0,-10.0,1.0,1.0,1.0,-3.7037037037037,13.3594,123.337,RP,"Bicol, Camarines Sur, Philippines",-10.0,-3.7037037037037
137580,773649499,20180721.0,201807.0,2.8,4.0,1.0,4.0,-1.01351351351352,17.65,120.383,RP,"Panay, Ilocos Sur, Philippines",11.2,-4.05405405405408
137717,773671163,20180721.0,201807.0,-2.0,1.0,1.0,1.0,-1.88172043010753,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",-2.0,-1.88172043010753
137732,773674912,20180721.0,201807.0,2.8,3.0,1.0,3.0,-5.820105820105821,7.13333,124.3,RP,"Maguindanao, Maguindanao, Philippines",8.399999999999999,-17.460317460317462
137755,773681084,20180721.0,201807.0,-10.0,40.0,4.0,40.0,-9.921652818825619,6.86667,124.46700000000001,RP,"Ampatuan, Maguindanao, Philippines",-400.0,-396.8661127530248
137892,773701075,20180721.0,201807.0,2.8,3.0,1.0,3.0,2.38095238095238,10.6677,122.95299999999999,RP,"Bacolod, Bacolod, Philippines",8.399999999999999,7.1428571428571415
137907,773703300,20180721.0,201807.0,1.0,2.0,1.0,2.0,1.3994910941475902,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",2.0,2.7989821882951804
137930,773708399,20180721.0,201807.0,-0.1,2.0,1.0,2.0,-4.724409448818901,13.0,122.0,RP,Philippines,-0.2,-9.448818897637802
137943,773709914,20180721.0,201807.0,3.0,5.0,1.0,5.0,-4.18470418470418,8.0034,124.28399999999999,RP,"Marawi, Marawi, Philippines",15.0,-20.9235209235209
138026,773726279,20180721.0,201807.0,7.0,10.0,1.0,10.0,1.8161180476731003,16.45,120.55,RP,"Philippine, Benguet, Philippines",70.0,18.161180476731
138028,773726590,20180721.0,201807.0,0.4,4.0,1.0,4.0,-6.473429951690821,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",1.6,-25.893719806763283
138080,773734805,20180721.0,201807.0,4.0,2.0,1.0,2.0,-6.0483870967742,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",8.0,-12.0967741935484
138121,773739434,20180721.0,201807.0,-4.4,2.0,1.0,2.0,-6.68058455114822,13.1387,123.735,RP,"Legazpi, Legaspi, Philippines",-8.8,-13.36116910229644
138432,773783958,20180722.0,201807.0,1.0,5.0,1.0,5.0,-3.97567820392891,14.6042,120.98200000000001,RP,"Manila, Manila, Philippines",5.0,-19.87839101964455
